"['162', '. ', 'Shangrila Tibet Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1456453-Reviews-Shangrila_Tibet_Restaurant-Zurich.html
"['163', '. ', 'Saigon']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1648493-Reviews-Saigon-Zurich.html
"['164', '. ', 'Williams ButchersTable Restaurant & Metzgerei Hegibachplatz']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d13806666-Reviews-Williams_ButchersTable_Restaurant_Metzgerei_Hegibachplatz-Zurich.html
"['165', '. ', 'Brasserie Lipp']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d697837-Reviews-Brasserie_Lipp_Zurich-Zurich.html
"['166', '. ', 'Ristorante toscano']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1028759-Reviews-Ristorante_toscano-Zurich.html
"['167', '. ', 'Grain Bar & Restaurant']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d11654798-Reviews-Grain-Zurich.html
"['168', '. ', 'Landgasthof zum Löwen']",https://www.tripadvisor.ch/Restaurant_Review-g1898122-d1867832-Reviews-Landgasthof_zum_Loewen-Nanikon.html
"['169', '. ', 'Franzos']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d6713347-Reviews-Franzos-Zurich.html
"['170', '. ', ""Ristorante d'Aurora - Onkel Tom's Hütte""]",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1190635-Reviews-Ristorante_d_Aurora_Onkel_Tom_s_Huette-Zurich.html
"['171', '. ', 'Restaurant Blockhus']",https://www.tripadvisor.ch/Restaurant_Review-g188113-d1319336-Reviews-Restaurant_Blockhus-Zurich.html
