Name,Country,Year,Price,Rating,Rating Counter,Tastes
Teneriffa Artífice Listan Blanco Borja Pérez Viticultor,Spanien,2020,25.00,3.9,859,"['26.846%', '10.1358%', '80.0617%']"
Teneriffa Artífice Vidueños Blanco Borja Pérez Viticultor Vidueños,Spanien,2020,29.00,3.9,541,"['20.5881%', '10.2968%', '81.4191%']"
Teneriffa Listan Blanco Borja Pérez Viticultor Llanito Perera,Spanien,2020,34.00,4.0,233,"['23.4509%', '12.067%', '80.7087%']"
Terre Siciliane IGT I Versi Bianco Fondo Antico,Italien,2022,9.50,3.5,608,"['56.6493%', '3.17557%', '43.5878%']"
Terre Siciliane IGT Santannella Mandrarossa,Italien,2021,20.50,3.8,1067,"['65.8727%', '12.3504%', '34.2143%']"
Ticino DOC Bianco di Merlot Chiarasole,Schweiz,2023,14.80,3.7,3160,None
Ticino DOC Bianco di Merlot Passo di Tambo Vini Tamborini,Schweiz,2022,19.95,3.9,562,"['61.9282%', '36.9085%', '15.0478%', '50.2476%']"
Ticino DOC Bianco di Merlot Poggio Solivo Tamborini,Schweiz,2020,18.50,3.7,165,None
Ticino DOC Bianco di Merlot Riserva Cantina Giubiasco,Schweiz,2021,15.50,3.7,57,None
Ticino DOC Bianco di Merlot Riserva Cantina Giubiasco,Schweiz,2022,15.50,3.7,57,None
St. Gallen AOC Balgach Blancuvée,Schweiz,2021,22.95,3.2,37,None
St. Saphorin Testuz Roche Ronde Lavaux AOC,Schweiz,2021,18.50,3.5,232,"['32.5271%', '5.71544%', '68.2523%']"
Südsteiermark DAC Chardonnay Grubthal Ried,Österreich,2020,56.00,4.4,329,None
Südsteiermark DAC Chardonnay Illyr Marienkreuz Muster.Gamlitz,Österreich,2020,16.95,3.7,205,"['43.2894%', '7.03125%', '52.9878%']"
Südsteiermark DAC Gelber Muskateller Illyr Reinhard Muster,Österreich,2022,19.95,3.7,193,"['17.3113%', '16.7642%', '85%']"
Südsteiermark DAC Sauvignon Blanc Reverenz Muster.Gamlitz,Österreich,2021,23.50,3.9,363,"['31.9846%', '8.99369%', '61.295%']"
Südsteiermark DAC Sauvignon Blanc Reverenz Muster.Gamlitz,Österreich,2022,23.50,3.9,363,"['31.9846%', '8.99369%', '61.295%']"
Südsteiermark DAC Welschriesling Retro Muster.Gamlitz,Österreich,2022,7.95,3.3,393,"['26.2063%', '12.5437%', '83.2745%']"
Südtirol DOC Chardonnay Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2020,24.50,3.8,829,"['56.4288%', '21.1212%', '52.7836%']"
Südtirol DOC Gewürztraminer Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2022,21.50,4.1,1711,"['63.1861%', '38.0437%', '26.6052%']"
Südtirol DOC Pinot Grigio Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2022,24.50,3.9,1343,"['43.1878%', '8.69082%', '39.2967%']"
Südtirol DOC Sauvignon Blanc Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2021,20.90,3.9,614,"['58.0492%', '17.2861%', '51.7518%']"
Suisse VdP Assemblage Blanc Porte Novembre Ice Maison Gilliard,Schweiz,,19.95,4.1,1232,None
Suisse VdP August Cuvée Weiss,Schweiz,,11.95,4.2,1297,"['28.0892%', '27.5351%', '82.3616%']"
Svizzera Italiana IGT BIO Muscaris & Johanniter Vini Tamborini,Schweiz,2022,22.95,3.7,199,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2021,14.95,4.0,1235,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2022,14.95,4.0,1235,None
Tamjanika Zuti Cvet Vinarija Aleksić,Serbien,2023,14.95,4.0,1235,None
Teneriffa Artífice Listan Blanco Borja Pérez Viticultor,Spanien,2020,25.00,3.9,859,"['26.846%', '10.1358%', '80.0617%']"
Teneriffa Artífice Vidueños Blanco Borja Pérez Viticultor Vidueños,Spanien,2020,29.00,3.9,541,"['20.5881%', '10.2968%', '81.4191%']"
Teneriffa Listan Blanco Borja Pérez Viticultor Llanito Perera,Spanien,2020,34.00,4.0,233,"['23.4509%', '12.067%', '80.7087%']"
Terre Siciliane IGT I Versi Bianco Fondo Antico,Italien,2022,9.50,3.5,608,"['56.6493%', '3.17557%', '43.5878%']"
Terre Siciliane IGT Santannella Mandrarossa,Italien,2021,20.50,3.8,1067,"['65.8727%', '12.3504%', '34.2143%']"
Ticino DOC Bianco di Merlot Chiarasole,Schweiz,2023,14.80,3.7,3160,None
Ticino DOC Bianco di Merlot Passo di Tambo Vini Tamborini,Schweiz,2022,19.95,3.9,562,"['61.9282%', '36.9085%', '15.0478%', '50.2476%']"
Ticino DOC Bianco di Merlot Poggio Solivo Tamborini,Schweiz,2020,18.50,3.7,165,None
Ticino DOC Bianco di Merlot Riserva Cantina Giubiasco,Schweiz,2021,15.50,3.7,57,None
Ticino DOC Bianco di Merlot Riserva Cantina Giubiasco,Schweiz,2022,15.50,3.7,57,None
Ticino DOC La Lepre Bianco di Merlot Terreni alla Maggia,Schweiz,2020,16.95,3.8,120,None
Ticino DOC Merlot Bianco Montalbano,Schweiz,2022,16.95,3.7,3160,None
Ticino DOC Vallombrosa Bianco Tamborini,Schweiz,2022,19.50,3.8,513,None
Ticino DOC Vinattieri Bianco,Schweiz,2020,29.95,4.1,970,None
Torrontes Ojo de Agua Dieter Meier,Argentinien,2022,18.95,3.8,770,"['50.7347%', '5.41755%', '53.7969%']"
Toscana IGT Fontanelle Banfi,Italien,2019,23.50,3.9,2623,None
Toscana IGT Vermentino Eco di Mare Tenuta Argentiera,Italien,2022,22.95,3.8,1231,"['42.6556%', '15.1364%', '64.3124%']"
Touraine AOC Sauvignon Blanc Fournier Père et Fils,Frankreich,2023,12.95,3.9,401,"['5%', '0px', '80%']"
Trebbiano d'Abruzzo DOC Trebì Talamonti,Italien,2022,9.50,3.6,1627,"['40.9571%', '27.5095%', '65.9373%']"
Trentino DOC Müller Thurgau Bottega Vinai Cavit,Italien,2022,12.00,3.6,726,"['31.3743%', '14.5702%', '47.5928%']"
Trentino DOC Sauvignon Blanc Bottega Vinai Cavit,Italien,2022,11.95,3.8,1801,"['50.0219%', '25.7904%', '48.1222%']"
Tre Venezie IGT Gewürztraminer Simboli,Italien,2022,8.95,3.2,221,"['67.4048%', '31.5774%', '19.2024%']"
USA Sauvignon Blanc Unshackled,USA,2020,21.50,3.9,1052,"['47.7058%', '6.93475%', '62.7053%']"
Valais AOC Amigne Celliers de Vétroz,Schweiz,2019,19.95,3.9,70,None
Valais AOC Amigne Celliers de Vétroz,Schweiz,2021,19.95,3.9,70,None
Valais AOC Bibacchus Amigne,Schweiz,2020,15.95,3.8,196,None
Valais AOC Dôle Blanche Chamoson Jean-Claude & Renaud Favre,Schweiz,2022,14.95,3.2,29,None
Valais AOC Favi assemblage blanc,Schweiz,2022,19.95,4.0,614,None
Valais AOC Fendant,Schweiz,2021,11.95,3.7,4035,"['30.4854%', '5.56934%', '60.7768%']"
Valais AOC Fendant,Schweiz,2022,11.95,3.7,4035,"['30.4854%', '5.56934%', '60.7768%']"
Valais AOC Fendant Caves du Paradis,Schweiz,,5.95,3.5,164,"['29.0262%', '2.59073%', '65.5746%']"
Valais AOC Heida Cave du Rhodan,Schweiz,2022,24.95,3.8,276,"['52.3571%', '12.8214%', '58.0714%']"
Valais AOC Heida Cave du Rhodan,Schweiz,2021,24.95,3.8,276,"['52.3571%', '12.8214%', '58.0714%']"
Valais AOC Heida Chai du Baron,Schweiz,2022,23.95,3.7,78,"['42.5%', '5%', '80.75%']"
Valais AOC Heida Réserve des Administrateurs,Schweiz,2021,23.95,4.0,223,"['36.6177%', '4.64706%', '71.6176%']"
Valais AOC Humagne Blanche Bibacchus,Schweiz,2022,16.95,3.8,474,None
Valais AOC Johannisberg Chamoson,Schweiz,2021,19.50,3.7,190,"['43.1048%', '5%', '80.9677%']"
Valais AOC Johannisberg Chamoson Jean-Claude & Renaud Favre,Schweiz,2022,19.50,4.0,134,"['36.2654%', '10.3704%', '80.3087%']"
Valais AOC Johannisberg Cuvée du 175E Domaine du Mont d'Or,Schweiz,2022,24.95,4.1,1569,"['48.888%', '39.9249%', '78.1374%']"
Valais AOC Johannisberg Domaine des Muses,Schweiz,2019,19.95,3.6,72,"['42.5%', '5%', '80%']"
Valais AOC Johannisberg Domaine des Muses,Schweiz,2021,19.95,3.6,72,"['42.5%', '5%', '80%']"
Valais AOC Johannisberg Terrasses du Rhône Bibacchus,Schweiz,2023,14.95,3.7,773,"['42.7434%', '12.4736%', '73.7577%']"
Valais AOC Petite Arvine Clos de Cochetta Les Grands Murs Maison Gilliard,Schweiz,2020,27.95,3.9,68,"['67.9318%', '5%', '80%']"
Valais AOC Petite Arvine Domaine des Muses,Schweiz,2020,26.50,3.9,286,"['67.8186%', '14.4363%', '79.6029%']"
Valencia DO Malvasia Clos de Lom,Spanien,2022,16.90,3.9,505,"['36.5972%', '9.58333%', '49.8264%']"
Vaud AOC Chasselas Le Chardon d'Argent Neyroud-Fonjallaz,Schweiz,2023,14.95,3.8,191,"['24.131%', '0.0405175%', '54.3362%']"
Vaud AOC L'Arquebuse Bonvillars,Schweiz,2021,11.95,3.5,130,"['26.6698%', '7.87698%', '60.7905%']"
Vaud AOC L'Arquebuse Bonvillars,Schweiz,2022,11.95,3.5,130,"['26.6698%', '7.87698%', '60.7905%']"
Vaud AOC Pinot Gris Emblem,Schweiz,2022,13.70,4.0,256,"['43.1277%', '35.6712%', '38.6957%']"
Vaud AOC Pinot Gris Emblem,Schweiz,2023,13.70,4.0,256,"['43.1277%', '35.6712%', '38.6957%']"
Vaudois AOC Pinot Gris La Licorne,Schweiz,2022,15.50,3.7,45,"['42.5%', '17.5%', '42.5%']"
Vaud Pinot Blanc Spécialité Cave de Bonvillars,Schweiz,2021,15.95,3.7,158,"['42.5%', '29%', '34.1667%']"
Venetien IGT Azienda Agricola Anselmi,Italien,2021,15.90,3.8,13253,None
Venetien IGT Azienda Agricola Anselmi,Italien,2022,15.90,3.8,13253,None
Venetien IGT Capitel Foscarino Bianco Anselmi,Italien,2021,21.00,3.9,1918,None
Venetien IGT Chardonnay Baroncino Cantina Soc. Valpantena,Italien,2022,13.70,3.6,214,"['57.3999%', '17.2379%', '53.0149%']"
Veneto IGT Hey French Pasqua,Italien,,44.90,4.3,1128,"['58.5269%', '17.159%', '51.9864%']"
Venezia Giulia IGT Ribolla Gialla Puiatti,Italien,2022,15.50,3.7,1173,"['54.821%', '21.0465%', '48.7673%']"
Verdicchio dei Castelli di Jesi DOC Cl. Sup. Casal di Serra Umani Ronchi,Italien,2021,14.95,3.7,6065,"['45.4511%', '22.078%', '67.16%']"
Verdicchio dei Castelli di Jesi DOC Cl. Sup. Casal di Serra Umani Ronchi,Italien,2022,14.95,3.7,6065,"['45.4511%', '22.078%', '67.16%']"
Verdicchio dei Castelli di Jesi DOC Titulus Classico Fazi Battaglia,Italien,2022,11.50,3.5,2209,"['42.3048%', '18.4239%', '65.7869%']"
Vermentino di Gallura Superiore DOCG Sabbialuce Montespada,Italien,2021,14.50,3.5,290,"['53.0389%', '14.597%', '38.3964%']"
Vermentino di Sardegna DOC La Cala Sella & Mosca,Italien,2021,13.50,3.6,7286,"['60.3908%', '2.0504%', '38.8659%']"
Vermentino di Sardegna DOC La Cala Sella & Mosca,Italien,2022,13.50,3.6,7286,"['60.3908%', '2.0504%', '38.8659%']"
Vernaccia di San Gimignano DOCG Isola Bianca Terruzzi,Italien,2021,15.00,3.8,2008,"['38.3401%', '20.8532%', '63.4526%']"
Vernaccia di San Gimignano DOCG Isola Bianca Terruzzi,Italien,2022,15.00,3.8,2008,"['38.3401%', '20.8532%', '63.4526%']"
Vigneto Storico Friulano DOC Colli Orientali Friuli,Italien,2020,27.95,3.9,362,"['63.0974%', '16.6583%', '52.6741%']"
Vinho Verde DOC Alvarinho Barão do Hospital,Portugal,2021,14.95,3.8,311,"['24.1604%', '11.8734%', '62.7068%']"
Vinho Verde DOC Dócil Niepoort,Portugal,2021,14.75,3.8,2779,None
Vinho Verde DOC Loureiro Barão do Hospital,Portugal,2021,11.95,3.8,311,"['24.1604%', '11.8734%', '62.7068%']"
Vinzel AOC Collection Agénor 1er Grand Cru Reynald Parmelin,Schweiz,2022,25.95,4.0,153,None
Visvik Vino Bianco Jermann Di Silvio,Italien,2016,75.00,3.8,1433,"['41.1658%', '16.5192%', '51.7592%']"
Wachau AT Weingut Georg Frischengruber Grüner Veltliner Smaragd Kirnberg,Österreich,2022,26.50,4.1,228,"['37.5687%', '12.0442%', '61.3044%']"
Wachau DAC Grüner Veltliner Smaragd Dürnstein,Österreich,2022,19.95,4.0,240,"['33.3046%', '4.17506%', '67.7068%']"
Wachau DAC Smaragd Himmelstiege,Österreich,2022,17.50,3.9,547,"['20.3569%', '2.23939%', '67.5704%']"
Wachau Grüner Veltliner Smaragd Kirnberg Weingut Georg Frischengruber,Österreich,2019,26.50,4.1,228,"['37.5687%', '12.0442%', '61.3044%']"
Weinviertel DAC Grüner Veltliner Edition Peter Keller Black Edition Weingut Ebner-Ebenauer,Österreich,2016,46.50,4.2,212,"['44.5856%', '14.5825%', '58.586%']"
Weissburgunder Haus und Hof Hannes Reeh,Österreich,2022,11.95,3.5,225,"['30.7902%', '11.6631%', '67.8136%']"
Weissburgunder vom Landschneckenkalk Pfalz Katrin Wind,Deutschland,2021,19.95,3.8,102,"['47.5796%', '6.00569%', '67.304%']"
Weissburgunder vom Landschneckenkalk Pfalz Katrin Wind,Deutschland,2022,19.95,3.8,102,"['47.5796%', '6.00569%', '67.304%']"
Welschriesling Weingut Kracher,Österreich,2021,14.30,3.8,576,"['21.2197%', '20.9586%', '85%']"
Yvorne Premier Grand Cru AOC L'Ovaille,Schweiz,2022,29.95,4.0,213,"['39.8921%', '8.09646%', '67.0982%']"
Zeni Bianco di Custoza DOC,Italien,2022,6.50,3.7,408,"['65.9132%', '18.3741%', '54.0283%']"
Zürich AOC Räuschling,Schweiz,2021,15.95,3.8,369,None
Zürich AOC Räuschling,Schweiz,2023,15.95,3.8,369,None
Zürich AOC Ritter von Landenberg Weisser Ritter,Schweiz,2022,13.50,4.0,86,None
Zürich Riesling Silvaner Stauffacher,Schweiz,2022,6.50,3.7,208,None
Zürichsee AOC Riesling Sylvaner Gold Schwarzenbach Weinbau,Schweiz,2022,24.95,3.6,63,None
Naturaplan Bio Neuchâtel AOC Domaine des Coccinelles,Schweiz,2023,12.95,3.5,570,"['30.6783%', '6.70223%', '55.4952%']"
Alsace AOC Gewurztraminer Neuweg Domaine Gross,Frankreich,2020,24.95,4.1,482,"['67.5%', '32.238%', '19.741%']"
Alsace AOP Gewurztraminer Neuweg Domaine Gross,Frankreich,2019,24.95,4.1,482,"['67.5%', '32.238%', '19.741%']"
Châteauneuf-du-Pape AOC Blanc Sinards,Frankreich,2021,39.95,4.1,5791,None
Vacqueyras AOC Famille Perrin « Les Christins »,Frankreich,2020,21.50,3.8,4436,None
Basilicata IGP Bianco Pipoli,Italien,2022,11.50,4.0,1136,None
Catalunya DO Roussanne Clos d'Agon Blanco,Spanien,2017,39.00,3.9,932,"['55.8929%', '3.78571%', '38.2589%']"
Chardonnay South Australia Penfolds Yattarna Bin 144,Australien,2019,190.00,4.2,52,"['52.4653%', '14.1397%', '49.7059%']"
El Terrerazo VdP Merseguera Mustiguillo Viñedos y Bodega Finca Calvestra,Spanien,2020,27.00,4.1,6603,"['64.8311%', '44.3576%', '13.3664%', '48.0247%']"
Rheingau Riesling Spätese Goldkapsel QbA Eva Fricke,Deutschland,2017,69.00,3.9,39,"['44.8058%', '12.7621%', '85%']"
Rhone AC Viognier Les Vins de Vienne,Frankreich,2021,52.00,3.6,46,None
Riesling South Australia Bin 51 Eden Valley Penfolds,Australien,2019,37.50,3.8,2445,"['42.4508%', '0px', '68.3445%']"
Rioja DOCa Remírez de Ganuza Blanco Gran Reserva Olagar,Spanien,2014,90.00,4.5,158,"['81.0075%', '1.79105%', '54.291%']"
Zürich AOC Chardonnay Edition Peter Keller Weingut Bachmann,Schweiz,2020,32.50,3.9,53,"['53.041%', '3.13934%', '59.4754%']"
Domaine de Chevalier blanc Pessac-Léognan AC Cru Classé 6x 75cl,Frankreich,2022,621.00,4.2,3297,None
"Condrieu AOP La Solarie sans sulfites ajoutés, Barge 6x 75cl",Frankreich,2022,249.00,4.1,451,"['76.1497%', '32.6192%', '27.0325%']"
