Name,Country,Year,Price,Rating,Rating Counter,Tastes
Mallorca Can Xanet Sibila Tramuntana,Spanien,2016,45.00,3.9,284,"['51.4933%', '34.647%', '2.72114%', '45.6517%']"
Mallorca Tinto Cosecha 4kilos vinícola Gallinas y Focas,Spanien,2019,32.00,3.9,3244,"['48.9847%', '37.3851%', '17.0824%', '45.0501%']"
Manduria DOC Primitivo Ué Pàssula Vinosia,Italien,2017,28.50,4.3,1221,"['64.7325%', '18.9658%', '39.89%', '9.36625%']"
Maranges 1er Cru Clos de la Fussière Monopole 6x 75cl,Frankreich,2023,197.70,4.0,539,"['34.5579%', '25.9504%', '8.51049%', '60.4291%']"
Marche IGT Cabernet Franc Cosmino Il Pollenza,Italien,2016,27.50,4.0,794,"['55.842%', '48.3882%', '9.32721%', '42.9793%']"
Maremma Toscana DOC Poggio alle Nane Le Mortelle,Italien,2020,69.00,4.4,4331,"['58.1808%', '40.7444%', '15.313%', '42.8347%']"
Maremma Toscana IGT Terre More,Italien,2020,17.50,3.8,4197,"['49.3566%', '40.9966%', '9.94271%', '44.8706%']"
Maremma Toscana IGT Terre More,Italien,2021,17.50,3.8,4197,"['49.3566%', '40.9966%', '9.94271%', '44.8706%']"
Marken DOC Brecciarolo Gold Rosso Piceno Superiore Velenosi Vini,Italien,2019,19.90,3.8,1639,"['59.2826%', '44.0783%', '17.9563%', '37.6486%']"
Marken DOC Brecciarolo Gold Rosso Piceno Superiore Velenosi Vini,Italien,2021,19.90,3.8,1639,"['59.2826%', '44.0783%', '17.9563%', '37.6486%']"
Marken DOC Brecciarolo Rosso Piceno Superiore Velenosi Vini,Italien,2018,13.50,3.7,7492,"['50.9354%', '40.6845%', '7.61394%', '46.1598%']"
Marsannay Clos du Roy 6x 75cl,Frankreich,2023,209.70,4.0,1516,"['41.2772%', '31.1993%', '8.22653%', '71.4574%']"
Marsannay Trois Terres Vieilles Vignes Jean Fournier 6x 75cl,Frankreich,2023,285.00,3.9,345,"['47.3411%', '43.749%', '17.3109%', '75.3159%']"
Médoc AOC Cru Bourgeois Château Laffitte Laujac,Frankreich,2021,9.95,3.6,6327,"['69.4879%', '72.8185%', '2.63008%', '73.3591%']"
Médoc AOC Trois Manoirs,Frankreich,2011,14.95,3.7,4273,"['72.5212%', '68.3738%', '5.2475%', '68.0051%']"
Mendoza Grand Malbec Terrazas de los Andes,Argentinien,2019,49.95,3.9,1715,"['65.364%', '53.9077%', '10.105%', '43.9478%']"
Mendoza Malbec Adrianna Vineyard Fortuna Terrae Catena,Argentinien,2018,89.00,4.5,2951,"['62.1667%', '32.751%', '22.129%', '39.4656%']"
Mendoza Malbec Adrianna Vineyard Fortuna Terrae Catena,Argentinien,2019,89.00,4.5,2951,"['62.1667%', '32.751%', '22.129%', '39.4656%']"
Mendoza Malbec Catena Alta,Argentinien,2018,45.00,4.3,34624,"['65.7718%', '27.5547%', '18.2638%', '34.7329%']"
Mendoza Malbec Finca Decero,Argentinien,2019,24.00,3.7,388,"['65.7003%', '26.9439%', '16.3502%', '35.0036%']"
Mendoza Malbec Valles Zuccardi,Argentinien,2021,14.95,3.8,2602,"['58.1633%', '36.954%', '15.914%', '42.5499%']"
Mendoza Petit Caro Bodegas Caro,Argentinien,2017,23.50,4.1,6793,"['69.9594%', '47.3991%', '13.1891%', '46.0436%']"
Mendoza The Owl & The Dust Devil Icon Finca Decero,Argentinien,2018,27.90,4.2,3671,"['66.4924%', '44.4363%', '30.0526%', '55.0099%']"
Mendoza The Owl & The Dust Devil Icon Finca Decero,Argentinien,2019,27.90,4.2,3671,"['66.4924%', '44.4363%', '30.0526%', '55.0099%']"
Mentrita DO Grenache Daniel Gómez Jiménez-Landi Las Uvas de la Ira,Spanien,2016,26.50,4.0,102,"['67.0707%', '40.3131%', '1.27778%', '42.8434%']"
Mentrita DO Grenache Daniel Gómez Jiménez-Landi Las Uvas de la Ira,Spanien,2019,26.50,4.0,102,"['67.0707%', '40.3131%', '1.27778%', '42.8434%']"
Mentrita DO Grenache Daniel Gómez Jiménez-Landi Las Uvas de la Ira,Spanien,2017,26.50,4.0,102,"['67.0707%', '40.3131%', '1.27778%', '42.8434%']"
Mentrita DO Grenache Daniel Gómez Jiménez-Landi Las Uvas de la Ira,Spanien,2018,26.50,4.0,102,"['67.0707%', '40.3131%', '1.27778%', '42.8434%']"
Mentrita DO Toledo Cantos del Diablo Grenache Gómez Jiménez-Landi,Spanien,2017,59.00,3.7,383,"['72.9247%', '40.8043%', '2.29503%', '51.3991%']"
Merlot Quercus Goriska Klet Brda,Slowenien,2021,9.95,3.5,817,"['44.375%', '18.107%', '25.3365%', '44.3846%']"
Merlot Quercus Goriska Klet Brda,Slowenien,2022,9.95,3.5,817,"['44.375%', '18.107%', '25.3365%', '44.3846%']"
Merlot Ticino DOC Riserva Cantina Ciubiasco,Schweiz,2019,15.95,3.5,574,"['61.9539%', '35.9059%', '5.91842%', '45.398%']"
Merlot Ticino DOC Riserva Cantina Ciubiasco,Schweiz,2021,15.95,3.5,574,"['61.9539%', '35.9059%', '5.91842%', '45.398%']"
Mestízaje Mustiguillo,Spanien,2018,15.50,3.7,7935,"['61.5222%', '41.45%', '11.7138%', '47.0526%']"
Mestízaje Mustiguillo,Spanien,2019,15.50,3.7,7935,"['61.5222%', '41.45%', '11.7138%', '47.0526%']"
Minervois La Livinière AOP Les Planels Château Maris,Frankreich,2021,19.95,4.0,2441,"['66.5858%', '57.0332%', '10.8958%', '62.4563%']"
Monica di Sardegna DOC Perdera Argiolas,Italien,2020,15.90,3.7,7929,"['79.0578%', '41.7942%', '25.656%', '28.8301%']"
Montepulciano d'Abruzzo DOC Tre Saggi Tenuta Talamonti,Italien,2017,16.95,3.8,3654,"['40.9104%', '40.9943%', '8.16439%', '63.2795%']"
Montsant DO Auditori Bodegas Acústic Celler,Spanien,2018,46.95,4.2,804,None
Montsant DO Braó Acústic Celler,Spanien,2019,28.50,4.1,3625,None
Montsant DO Cuvée Blau,Spanien,2020,14.90,3.7,10381,"['77.451%', '48.677%', '7.2136%', '54.7271%']"
Montsant DO Cuvée Can Blau,Spanien,2019,21.90,3.7,10381,"['77.451%', '48.677%', '7.2136%', '54.7271%']"
Montsant DO Cuvée Can Blau,Spanien,2020,21.90,3.7,10381,"['77.451%', '48.677%', '7.2136%', '54.7271%']"
Montsant DO Cuvée Mas de Can Blau,Spanien,2016,47.90,4.2,2129,"['77.9756%', '51.0114%', '16.6559%', '50.2261%']"
Mosel Villa Huesgen Riesling By the Glass,Deutschland,2020,15.50,3.7,3310,"['37.1285%', '2.79339%', '83.2847%']"
Napa Valley Cabernet Sauvignon Robert Mondavi Winery,USA,2019,46.00,4.0,48544,None
Naturaplan Bio Basel-Landschaft AOC Arlesheimer Blauburgunder Schloss Birseck,Schweiz,2021,19.95,3.5,51,"['0px', '17.5%', '0px', '80%']"
Naturaplan Bio Basel-Landschaft AOC Arlesheimer Blauburgunder Schloss Birseck,Schweiz,2022,19.95,3.5,51,"['0px', '17.5%', '0px', '80%']"
Naturaplan Bio Côtes du Roussillon AOP John Wine Cazes,Frankreich,2023,8.70,3.6,329,"['64.0636%', '57.7696%', '5.95957%', '64.5326%']"
Naturaplan Bio Haut-Médoc AOC Clos la Bohème,Frankreich,2019,25.50,3.9,594,"['78.4932%', '77.0676%', '3.42325%', '75.2189%']"
Naturaplan Bio Le Canon du Marechal IGP Côtes Catalanes,Frankreich,2020,9.95,3.4,2256,"['64.2627%', '53.6599%', '6.90833%', '58.7198%']"
Naturaplan Bio Parco Marano Castel del Monte DOC,Italien,2019,18.50,3.8,495,"['71.0965%', '48.7805%', '23.9219%', '29.9708%']"
Naturaplan Bio Primitivo del Salento IGT Cosmo,Italien,2022,9.95,3.6,32,"['67.5%', '17.5%', '30%', '5%']"
Naturaplan Bio Rioja DOCa Reserva Señorio de Arriezu,Spanien,2016,11.95,3.6,898,"['64.7394%', '60.096%', '10.7911%', '60.8018%']"
Naturaplan Bio Tempranillo Tres Reyes,Spanien,2021,6.65,3.8,3164,"['62.2011%', '36.3741%', '13.4134%', '44.0643%']"
Navarra DO Garnacha Finca Legardeta,Spanien,2018,15.95,3.8,562,"['77.0677%', '40.9066%', '16.046%', '46.6955%']"
Navarra DOP Graciano Agramont Bodegas Agronavarra,Spanien,2021,17.95,3.4,1084,"['55.6366%', '44.7935%', '11.6483%', '47.8577%']"
Nederburg Cabernet Sauvignon Western Cape WO,Südafrika,2020,15.50,3.6,2830,"['71.0047%', '64.4311%', '8.47547%', '59.1288%']"
Neuchâtel AOC Gamaret-Garanoir Cave des Saint-Martin,Schweiz,2022,16.50,3.7,37,None
Neuchâtel AOC Pinot Noir Auberson & Fils,Schweiz,2022,19.95,3.4,133,"['9.09697%', '21.6061%', '10.6818%', '68.497%']"
Neuchâtel AOC Pinot Noir Barrique Cuvée Saint-Louis Domaine Grisoni,Schweiz,2021,23.95,3.9,125,"['21.723%', '30.3906%', '7.43608%', '55.7827%']"
Neuchâtel AOC Pinot Noir Bevaix Domaine de Montmollin,Schweiz,2022,19.50,3.9,38,"['1.4%', '9.6%', '0px', '59.1%']"
Neuchâtel AOC Pinot Noir Cave des Coteaux,Schweiz,2022,16.95,3.6,96,"['12.0755%', '23.7813%', '10.1016%', '64.7109%']"
Neuchâtel AOC Pinot Noir Domaine de Montmollin,Schweiz,2021,27.50,3.4,342,"['5.34705%', '28.139%', '0.11646%', '73.3106%']"
Neuchâtel AOC Pinot Noir Noir des Roches Grillette Domaine de Cressier,Schweiz,2020,29.95,3.9,193,"['12.6136%', '32.0511%', '2.71023%', '79.125%']"
Neuchâtel Vin de Pays Suisse Assemblages Noirs Coteaux,Schweiz,2022,21.50,3.9,156,None
Neuchâtel Vin de Pays Suisse Assemblages Noirs Coteaux,Schweiz,2021,21.50,3.9,156,None
Neusiedlersee DAC Zweigelt Unplugged Hannes Reeh,Österreich,2020,24.95,4.1,10103,None
Neusiedlersee Hillside Leo Hillinger,Österreich,2018,18.90,4.0,960,"['49.9992%', '46.231%', '28.7976%', '77.6849%']"
Neusiedlersee Small Hill Red Hillinger,Österreich,2021,13.50,3.6,2634,"['45.0892%', '37.9147%', '25.9965%', '65.6944%']"
Niederösterreich Cuvée Privat Pfaffl,Österreich,2021,13.95,3.7,49,"['44.2384%', '42.5%', '34.8837%', '80.1337%']"
Niederösterreich Excellent Réserve Pfaffl,Österreich,2022,23.00,3.8,332,"['46.4948%', '32.1289%', '26.1366%', '81.1186%']"
Nizza DOCG Bansella Prunotto 3x75cl,Italien,2020,49.95,4.1,4558,"['59.4126%', '28.4791%', '14.9598%', '47.4053%']"
Nostalgija Vinarija Aleksić,Serbien,2020,9.95,3.5,1014,None
Nuits-Saint-Georges 1er Cru aux Perdrix Quasimonopole 6x 75cl,Frankreich,2023,509.70,4.3,3074,"['45.0036%', '34.5259%', '9.41829%', '70.7903%']"
Nuits-Saint-Georges 1er Cru Château Gris Monopole 6x 75cl,Frankreich,2023,369.00,4.3,803,"['36.9053%', '35.8636%', '5.20828%', '71.3457%']"
Nuits-Saint-Georges 1er Cru Les 8 Ouvrées aux Perdrix 6x 75cl,Frankreich,2023,774.00,4.3,333,"['55.9862%', '49.7615%', '8.91878%', '78.61%']"
Nuits-Saint-Georges 1er Cru Les Porêts Saint Georges 6x 75cl,Frankreich,2023,399.00,4.1,1775,"['42.9714%', '35.7702%', '10.3085%', '72.9887%']"
Nuits-Saint-Georges AOC Bichot,Frankreich,2020,46.50,4.0,1742,"['41.274%', '34.5939%', '6.00605%', '66.7133%']"
Nuits-Saint-Georges Vieilles Vignes 6x 75cl,Frankreich,2023,249.00,4.0,3003,None
Nuits-Saint-Georges Vieilles Vignes Guy et Yvan Dufouleur 6x 75cl,Frankreich,2023,239.70,4.0,747,"['39.7526%', '27.4073%', '0px', '71.9353%']"
Ojo Negro Malbec Dieter Meier,Argentinien,2019,25.50,3.9,721,"['55.4968%', '33.2515%', '14.4304%', '38.034%']"
Old Hillside Vineyard Hunter Valley Shiraz Tyrell's Wines New South Wales,Australien,2019,39.95,4.0,172,"['76.3655%', '41.8449%', '9.30877%', '39.8468%']"
Opus One Napa Valley Mondavi/Rothschild,USA,2016,345.00,4.6,82892,None
Opus One Napa Valley Mondavi/Rothschild,USA,2019,325.00,4.6,82892,None
Opus One Napa Valley Mondavi/Rothschild,USA,2018,330.00,4.6,82892,None
Ostuni Rosso DOC Ottavianello Lamo Tenute Rubino,Italien,2019,21.00,3.8,229,"['48.2783%', '30.1777%', '16.7723%', '46.1386%']"
Pauillac AC Château Lynch-Moussas 5ème Cru Classé 6x 75cl,Frankreich,2022,209.70,4.1,19685,None
Pauillac AC Château Pontet-Canet 5ème Cru Classé 6x 75cl,Frankreich,2022,681.00,4.4,51783,None
Pauillac AOC Château Pibran,Frankreich,2021,37.50,4.0,6365,None
Pauillac AOC Château Pibran,Frankreich,2017,44.95,4.0,6365,None
Pays d’Oc IGP Assemblage Rouge Flying Solo,Frankreich,2021,12.50,3.3,1074,"['58.9683%', '64.1192%', '12.7471%', '59.5904%']"
Penedes DO 3055 Merlot Jean Leon,Spanien,2020,17.80,3.7,6613,None
Penfolds Bin 128 Coonawarra Shiraz,Australien,2019,42.50,4.0,12450,"['81.9655%', '46.1083%', '20.2951%', '44.303%']"
Pernand-Vergelesses 1er Cru Ile de Vergelesses 6x 75cl,Frankreich,2023,255.00,4.1,1794,"['31.2535%', '22.905%', '2.62923%', '63.3433%']"
Pessac-Léognan AOC Château La Garde,Frankreich,2018,28.95,3.9,9865,None
Piedirosso del Sannio DOC,Italien,2020,14.50,3.4,131,"['78.7712%', '48.9015%', '20.3061%', '26.2667%']"
Piemont DOC Barbera d'Asti Bricco dell'Uccellone Braida,Italien,2018,59.00,4.3,19138,None
Piemont DOCG Barbaresco Nebbiolo Ceretto,Italien,2019,59.00,3.8,20972,None
Piemont DOCG Barbaresco Nebbiolo Ceretto,Italien,2020,59.00,3.8,20972,None
Piemont DOCG Barolo Nebbiolo Ceretto,Italien,2017,59.00,4.1,9976,"['61.4016%', '74.2744%', '4.12377%', '82.1013%']"
Piemont DOCG Barolo Nebbiolo Ceretto,Italien,2018,59.00,4.1,9976,"['61.4016%', '74.2744%', '4.12377%', '82.1013%']"
Piemont DOCG d'Alba Bernardina Nebbiolo Ceretto,Italien,2020,31.90,3.8,3566,"['57.5822%', '77.5417%', '0px', '81.4243%']"
Piemont DOC Monsordo Rosso Langhe Ceretto,Italien,2019,34.00,3.9,3315,"['64.5282%', '43.99%', '19.569%', '28.3939%']"
Piemonte Barbaresco DOCG Nebbiolo Batasiolo,Italien,2018,31.00,4.1,159,"['65.6723%', '81.9563%', '0px', '85%']"
Piemonte DOC La Lus Banfi,Italien,2019,19.50,4.0,3162,"['66.3612%', '36.0887%', '17.0414%', '28.0799%']"
Piemonte DOC La Lus Banfi,Italien,2020,19.50,4.0,3162,"['66.3612%', '36.0887%', '17.0414%', '28.0799%']"
Piemonte DOP Barbera Amarun,Italien,2020,6.95,3.3,110,"['40.5159%', '25.4365%', '8.37301%', '59.5635%']"
Piemonte Langhe DOC Bricco del Drago Colla,Italien,2019,24.95,3.8,905,"['64.4077%', '60.3252%', '8.31959%', '53.9599%']"
Piemonte Langhe DOC Nebbiolo Batasiolo,Italien,2020,17.00,3.6,5377,"['59.4518%', '76.3613%', '0.70001%', '82.5049%']"
Pinot noir La Cascade Edition Peter Keller Domaine de Cressier Grillette Neuchâtel AOC,Schweiz,2017,44.95,3.6,10490,"['46.6768%', '49.2537%', '16.474%', '52.4303%']"
Pinot Noir Ojo Negro Dieter Meier,Argentinien,2022,24.95,3.9,628,"['39.8898%', '20.8503%', '23.0258%', '49.5139%']"
Plavac Mali Barrique Zlatan Otok,Kroatien,2018,23.50,4.1,871,"['67.4124%', '62.0495%', '25.1915%', '73.6458%']"
Poggio Valente Fattoria Le Pupille IGT Toscana Rosso,Italien,2020,35.50,4.0,6280,None
Pomerol AC Château L'Evangile,Frankreich,2017,199.00,4.5,10522,None
Pomerol AC Château La Conseillante 6x 75cl,Frankreich,2022,1'656.00,4.4,14459,"['71.1033%', '54.1038%', '9.07201%', '52.7592%']"
Pomerol AOC Château Beauregard,Frankreich,2017,69.95,4.2,8375,"['73.1578%', '55.4083%', '8.47892%', '52.8601%']"
Pomerol AOC Château La Pointe,Frankreich,2018,59.95,4.1,10645,"['73.3341%', '54.9177%', '9.51535%', '53.0903%']"
Pomerol AOC Château Mazeyres,Frankreich,2020,42.50,4.0,6546,None
Pommard 1er Cru Bertins Domaine Henri Delagrange 6x 75cl,Frankreich,2023,359.70,4.2,254,"['34.5552%', '22.5784%', '0px', '61.1545%']"
Pommard 1er Cru Clos des Boucherottes Monopole Domaine Coste-Caumartin 6x 75cl,Frankreich,2023,449.70,4.1,388,"['38.4109%', '26.6952%', '7.39572%', '61.6359%']"
Pommard 1er Cru les Epenots 6x 75cl,Frankreich,2023,399.00,4.0,641,"['32.5991%', '25.9268%', '2.77368%', '66.0962%']"
Pommard Les Vignots 6x 75cl,Frankreich,2023,351.00,4.2,724,"['44.5373%', '37.7962%', '12.7677%', '67.8253%']"
Primitivo del Salento IGT Torcicoda Tormaresca,Italien,2021,12.65,4.0,31155,"['67.1407%', '22.7617%', '39.8534%', '14.3241%']"
Primitivo del Salento IGT Torcicoda Tormaresca,Italien,2022,12.65,4.0,31155,"['67.1407%', '22.7617%', '39.8534%', '14.3241%']"
Primitivo di Manduria DOC Carrubo Tormaresca,Italien,2019,53.00,4.3,430,"['68.6789%', '25.7515%', '55.5031%', '13.0943%']"
Primitivo di Manduria DOC Carrubo Tormaresca,Italien,2017,53.00,4.3,430,"['68.6789%', '25.7515%', '55.5031%', '13.0943%']"
Primitivo di Manduria DOC Sonetto Riserva Vini Manduria,Italien,2017,44.95,4.4,1983,"['66.3255%', '27.7901%', '39.0694%', '13.3185%']"
Primitivo di Manduria DOP Collezione '53 Feudi Salentini,Italien,2019,29.50,4.4,1238,"['71.411%', '19.7898%', '45.9514%', '13.115%']"
Primitivo di Manduria DOP Gocce Feudi Salentini,Italien,2020,19.50,4.2,5259,"['67.1283%', '22.7983%', '50.3772%', '11.4104%']"
Primitivo di Manduria DOP Imperio Feudo,Italien,2021,22.95,4.2,7467,"['69.5596%', '24.2291%', '40.7958%', '13.3968%']"
Primitivo Salento IGT Cosmo Oro,Italien,2020,14.50,4.0,634,"['61.3516%', '24.9852%', '37.493%', '17.5008%']"
Priorat DOQ Camins del Priorat Alvaro Palacios,Spanien,2021,27.95,4.0,40062,None
Priorat DOQ Gratallops Vi de Vila Àlvaro Palacios,Spanien,2013,49.95,4.3,5401,None
Priorat DOQ Guigo Bodegas Parxet,Spanien,2016,22.50,4.1,7275,None
Priorat DOQ Scala Dei Prior,Spanien,2020,29.95,4.0,9442,"['83.051%', '50.0804%', '11.2288%', '55.3203%']"
Puglia IGP Appassimento Feudi Salentini,Italien,2021,12.00,3.8,1382,"['54.2593%', '28.4455%', '36.6678%', '31.2161%']"
Puglia IGT Malvasia Nera Poggio Pasano,Italien,2019,12.50,4.0,1006,"['73.8934%', '41.3138%', '33.4443%', '32.976%']"
Puglia IGT Primitivo Neprica Tormaresca,Italien,2022,10.95,3.8,11187,None
Puglia IGT Primitivo Neprica Tormaresca,Italien,2021,10.95,3.8,11187,None
Puglia IGT Primitivo Poggio Pasano,Italien,2020,12.50,4.0,2829,"['63.2103%', '26.2617%', '34.8472%', '22.1589%']"
Puglia IGT Susumaniello Luccarelli,Italien,2022,8.95,4.1,209,"['64.1645%', '27.926%', '42.4102%', '18.1049%']"
Quincha Corral Mustiguillo,Spanien,2016,90.00,4.4,1307,"['66.5388%', '49.0305%', '11.9412%', '49.951%']"
Quincha Corral Mustiguillo,Spanien,2019,90.00,4.4,1307,"['66.5388%', '49.0305%', '11.9412%', '49.951%']"
Rasteau AOP Domaine Beau Mistral,Frankreich,2019,17.95,3.7,795,"['68.191%', '50.132%', '10.2588%', '54.2365%']"
Rasteau AOP Domaine Beau Mistral,Frankreich,2020,17.95,3.7,795,"['68.191%', '50.132%', '10.2588%', '54.2365%']"
"Rasteau AOP Florinaëlle, Beau Mistral",Frankreich,2017,24.95,3.7,795,"['68.191%', '50.132%', '10.2588%', '54.2365%']"
"Rasteau AOP Florinaëlle, Beau Mistral 6x 75cl",Frankreich,2022,135.00,3.7,795,"['68.191%', '50.132%', '10.2588%', '54.2365%']"
"Rasteau AOP Saint Martin, Beau Mistral",Frankreich,2018,17.50,3.8,282,"['65.0733%', '46.7205%', '0.992813%', '50.3103%']"
"Rasteau AOP Saint Martin, Beau Mistral",Frankreich,2017,17.50,3.8,282,"['65.0733%', '46.7205%', '0.992813%', '50.3103%']"
Réserve du Château Croix Mouton Bordeaux Supérieur AC,Frankreich,2016,14.50,3.6,766,"['60.0291%', '54.8052%', '7.58472%', '49.5367%']"
Rheinhessen Spätburgunder Edition Peter Keller JUWEL Weine,Deutschland,2017,29.95,3.8,121,"['9.95882%', '25.8611%', '9.17529%', '71.5297%']"
Rhone AC Crozes-Hermitage Syrah Les Vins de Vienne,Frankreich,2018,30.00,3.7,213,"['61.3324%', '52.1016%', '14.9863%', '39.1896%']"
Ribera del Duero DO 9 Meses Protos,Spanien,2021,15.95,3.9,823,"['62.5683%', '58.8682%', '12.0458%', '59.1819%']"
Ribera del Duero DO Aalto PS Bodegas y Viñedos Aalto,Spanien,2020,115.00,4.3,848,"['70.0539%', '54.8187%', '14.3124%', '53.9868%']"
Ribera del Duero DO Aalto PS Bodegas y Viñedos Aalto,Spanien,2021,109.00,4.3,848,"['70.0539%', '54.8187%', '14.3124%', '53.9868%']"
Ribera del Duero DO Cooperation Wines Legaris,Spanien,2020,14.95,3.8,15456,None
Ribera del Duero DO El Nogal Pago de los Capellanes,Spanien,2018,54.95,4.4,8703,None
Ribera del Duero DO Pàramos Legaris,Spanien,2020,22.45,4.0,971,"['66.5769%', '54.355%', '12.2331%', '55.8128%']"
Ribera del Duero DO Protos Gran Reserva,Spanien,2015,61.90,4.3,12792,"['67.5086%', '56.8695%', '11.483%', '61.4214%']"
Ribera del Duero DO Protos Reserva 5 ano,Spanien,2017,32.95,4.2,24240,"['67.4254%', '57.7483%', '9.59229%', '61.401%']"
Ribera del Duero DO Reserva San Cristobal 3x75CL,Spanien,2018,99.00,3.8,437,"['64.1672%', '57.3365%', '8.22955%', '59.7463%']"
Ribera del Duero DO Tempranillo Alion Bodega Vega Sicilia,Spanien,2019,102.50,4.6,78328,None
Ribera del Duero DO Tinto Dominio del Pidio Cillar de Silos,Spanien,2016,68.00,4.4,2962,"['64.1977%', '52.3486%', '12.7527%', '57.225%']"
Ribera del Duero DO Tinto Fino Valdaya,Spanien,2017,45.00,3.9,4488,"['65.3414%', '54.5931%', '9.88505%', '59.5428%']"
Ribera del Duero DO Vendimia Seleccionada Emilio Moro,Spanien,2020,36.95,4.3,2124,None
Ribera del Duero DO Viña Amalio Cillar de Silos,Spanien,2016,75.00,4.2,603,"['62.1716%', '53.0984%', '9.76399%', '59.2631%']"
Ribera Protos Finca Grajo Viejo,Spanien,2019,82.00,4.2,3337,"['70.2341%', '54.716%', '13.1541%', '60.8447%']"
Richebourg Grand Cru 3x 75cl,Frankreich,2023,2'547.00,4.7,5926,"['43.2921%', '32.4925%', '18.0834%', '69.7211%']"
Rioja DOCa Conde Valdemar Crianza,Spanien,2018,13.90,3.6,6347,None
Rioja DOCa Contador Bodega Contador,Spanien,2015,269.00,4.0,13947,None
Rioja DOCa Contador Bodega Contador,Spanien,2016,275.00,4.0,13947,None
Rioja DOCa Contador Bodega Contador,Spanien,2008,375.00,4.0,13947,None
Rioja DOCa Gran Reserva Imperial Bodegas Cune,Spanien,2014,65.00,4.1,92276,"['61.9754%', '58.0479%', '8.25273%', '59.6461%']"
Rioja DOCa Gran Reserva Las Flores,Spanien,2013,16.95,3.6,729,"['67.5542%', '67.3691%', '9.47943%', '60.5044%']"
Rioja DOCa Gran Reserva Las Flores,Spanien,2016,16.95,3.6,729,"['67.5542%', '67.3691%', '9.47943%', '60.5044%']"
Rioja DOCa Grenache Bodega Contador,Spanien,2015,167.00,4.0,13947,None
Rioja DOCA La Nieta Viñedos de Páganos,Spanien,2015,115.00,4.6,4944,None
Rioja DOCa La Viña Andres Romeo Bodega Contador,Spanien,2006,114.00,4.3,1679,"['70.0468%', '64.0514%', '17.3981%', '60.4258%']"
Rioja DOCa Pagos de Viña Real,Spanien,2018,49.50,4.1,751,"['66.6746%', '62.594%', '19.4245%', '60.8043%']"
Rioja DOCa Remírez de Ganuza Gran Reserva,Spanien,2012,150.00,4.5,2664,"['65.9531%', '61.0216%', '8.81902%', '60.426%']"
Rioja DOCa Remírez de Ganuza Gran Reserva,Spanien,2011,150.00,4.5,2664,"['65.9531%', '61.0216%', '8.81902%', '60.426%']"
Rioja DOCa Reserva Sagasta Bodegas Olarra,Spanien,2018,17.95,3.6,802,"['63.6495%', '56.8075%', '1.69205%', '60.1634%']"
Rioja DOCa Reserva Selección Especial Bodega Viña Ijalba,Spanien,2017,19.95,3.9,166,"['70.064%', '68.2998%', '11.3933%', '60.5732%']"
Rioja DOCa Selección Bodegas Izadi,Spanien,2017,19.95,3.9,6552,"['62.4739%', '61.9617%', '11.4186%', '59.4409%']"
Rioja DOCa Tempranillo Bodega Contador Andrés Romeo,Spanien,2014,195.00,4.3,1679,"['70.0468%', '64.0514%', '17.3981%', '60.4258%']"
Rioja DOCa Tempranillo Bodega Contador Coleccíon No1: La Liende,Spanien,2015,167.00,4.3,102,"['68.9131%', '64.6848%', '0.478263%', '57.5109%']"
Rioja DOCa Tempranillo Bodega Contador Coleccíon No3: El Bombón,Spanien,2015,167.00,4.4,128,"['68.2065%', '71.0635%', '18.2212%', '65.3887%']"
Rioja DOCa Tempranillo Laguardia Bideona,Spanien,2019,29.90,3.8,1006,"['51.7871%', '53.9377%', '18.165%', '53.0254%']"
Rioja DOCa Tempranillo Las Parcelas Bideona,Spanien,2020,19.90,4.2,397,"['62.1229%', '53.1023%', '3.35937%', '60.4638%']"
Rioja DOCa Tempranillo Leza Bideona,Spanien,2019,29.90,3.8,1006,"['51.7871%', '53.9377%', '18.165%', '53.0254%']"
Rioja DOCa Tempranillo Macán Bodegas Benjamin de Rothschild & Vega Sicilia,Spanien,2018,84.95,4.3,18880,None
Rioja DOCa Tempranillo Orben,Spanien,2018,32.00,3.6,96980,"['62.1853%', '60.9134%', '6.87629%', '60.783%']"
Rioja DOCa Tempranillo Orben,Spanien,2019,32.00,3.6,96980,"['62.1853%', '60.9134%', '6.87629%', '60.783%']"
Rioja DOCa Tempranillo Torre Aldea,Spanien,2023,4.95,3.3,2293,"['54.4928%', '62.8767%', '13.0193%', '62.5026%']"
Rioja DOCa Tempranillo Villabuena Bideona,Spanien,2019,29.90,3.8,1006,"['51.7871%', '53.9377%', '18.165%', '53.0254%']"
Rioja DOCa Valdebarón Bodegas Ondarre,Spanien,2017,14.95,4.1,785,"['76.184%', '12.6453%', '45.0164%']"
Rioja DOCa Valdebarón Bodegas Ondarre,Spanien,2019,14.95,4.1,785,"['76.184%', '12.6453%', '45.0164%']"
Rioja DOCa Viña Pomal Gran Reserva,Spanien,2015,29.00,3.9,4327,"['59.8821%', '59.1187%', '17.2713%', '56.731%']"
Rioja DOC Gran Reserva Bodegas Ondarre,Spanien,2018,19.95,4.1,92276,"['61.9754%', '58.0479%', '8.25273%', '59.6461%']"
Rioja Imperial Cune Reserva DOCa,Spanien,2016,37.50,3.8,38492,None
Rioja Ondarre Gran Reserva Ondarre,Spanien,2010,19.95,4.0,1970,"['60.5632%', '62.2192%', '14.6415%', '55.9478%']"
